timestamp,open,close,high,low,volume
1741467600000,86281.4,86228.16,86500.0,86200.0,219.78668
1741471200000,86228.17,86350.0,86382.58,85852.12,400.87514
1741474800000,86350.01,86222.45,86400.0,86066.17,330.43606
1741478400000,86222.46,86416.12,86463.0,86116.6,350.50278
1741482000000,86416.11,86198.39,86500.0,86098.33,257.53715
1741485600000,86198.39,86003.33,86276.42,86001.48,283.22646
1741489200000,86003.32,86115.71,86217.45,85939.85,332.21281
1741492800000,86115.71,86053.74,86125.27,85942.0,291.30421
1741496400000,86053.74,86034.01,86158.83,85976.02,217.69929
1741500000000,86034.0,85910.0,86048.0,85809.48,409.14686
1741503600000,85910.0,86004.61,86156.17,85846.91,457.17501
1741507200000,86004.61,85792.0,86098.0,85777.0,297.44422
1741510800000,85792.0,85564.0,85891.64,85382.39,471.15347
1741514400000,85564.0,84844.1,85620.0,84708.01,1265.34082
1741518000000,84844.11,85024.01,85098.38,84625.01,949.54327
1741521600000,85024.0,84599.99,85058.34,84240.36,1390.32594
1741525200000,84600.0,83489.95,84700.0,83483.13,1412.09732
1741528800000,83489.96,83602.57,83817.25,83000.0,1909.96106
1741532400000,83602.58,83080.41,83768.34,82711.5,2011.81321
1741536000000,83080.4,82496.01,83758.22,82327.59,2326.08392
1741539600000,82496.01,82366.0,82944.0,82223.0,1427.44276
1741543200000,82365.99,82670.0,83340.58,82264.0,1491.41884
1741546800000,82670.0,82640.86,82988.11,82336.36,1010.21232
1741550400000,82640.86,83083.15,83539.66,82615.38,858.57068
1741554000000,83083.16,81845.11,83090.02,81555.0,1681.2986
1741557600000,81845.12,80358.19,82066.23,80202.53,2498.36258
1741561200000,80358.18,80734.37,81042.41,80000.0,2515.51987
1741564800000,80734.48,81292.0,81500.0,80037.62,2119.91701
1741568400000,81292.01,81766.01,81888.0,80802.59,1700.61474
1741572000000,81766.01,82198.12,82744.0,81526.25,1747.3959
1741575600000,82198.12,82047.49,82333.37,81791.82,1063.09038
1741579200000,82047.49,82634.05,82659.14,82004.0,647.00669
1741582800000,82634.05,82308.52,82797.95,82124.35,761.63193
1741586400000,82308.51,82332.67,82425.71,81977.27,718.31521
1741590000000,82333.81,82318.77,82687.5,82048.44,735.02286
1741593600000,82318.78,81350.46,82391.75,81151.0,1240.84016
1741597200000,81350.46,82514.26,84123.46,81325.32,3135.7787
1741600800000,82514.27,82288.19,82683.99,81630.59,960.18393
1741604400000,82288.19,83582.0,83826.02,82065.73,1355.26923
1741608000000,83582.0,83248.12,83771.94,82634.16,1804.51434
1741611600000,83248.12,81528.94,83313.99,81423.51,2151.30539
1741615200000,81528.93,79847.08,81528.93,79177.03,6049.79262
1741618800000,79847.09,80043.85,81118.32,79570.57,2855.95678
1741622400000,80043.84,79009.98,80250.0,78992.1,2435.72646
1741626000000,79009.01,78459.91,79327.98,78202.0,4021.36721
1741629600000,78459.9,77655.26,79147.05,77501.1,3305.83539
1741633200000,77655.25,79060.84,79533.57,77459.91,3706.69015
1741636800000,79060.84,79304.98,79729.73,78409.4,1749.77269
1741640400000,79304.97,79565.81,79886.03,78959.9,1079.83363
1741644000000,79566.86,79502.36,79845.42,79200.0,890.45364
1741647600000,79502.36,78595.86,79708.0,78449.98,1397.06901
1741651200000,78595.86,77673.6,79235.77,76606.0,5219.87886
1741654800000,77673.6,79130.66,79130.93,76816.52,3194.38716
1741658400000,79130.65,79354.53,79650.0,78938.0,1754.34261
1741662000000,79354.54,79522.29,79938.27,79279.9,953.63506
1741665600000,79522.29,79759.91,80245.26,79439.9,1261.6828
1741669200000,79759.91,80261.78,80457.0,79719.87,1400.52299
1741672800000,80261.78,80099.33,80547.79,80091.18,727.41838
1741676400000,80099.32,80424.95,80614.89,80088.0,1177.73486
1741680000000,80424.94,81131.16,81525.62,80325.22,2032.15403
1741683600000,81131.15,81460.39,81900.05,81129.98,1344.56881
1741687200000,81460.38,81808.26,81886.31,81269.85,1037.52973
1741690800000,81808.25,81720.34,82092.34,81400.0,1184.00715
1741694400000,81720.33,81225.5,81909.69,81017.0,1849.7363
1741698000000,81225.49,80898.49,82225.21,80536.33,4637.72925
1741701600000,80898.5,79773.04,81374.92,79058.0,6591.00781
1741705200000,79773.05,81232.24,81666.0,79653.69,3555.27893
1741708800000,81232.23,81386.8,81900.0,80609.96,2212.88519
1741712400000,81386.79,81305.57,81727.27,80777.75,1542.25683
1741716000000,81305.58,83280.94,83470.01,81288.61,2780.96936
1741719600000,83280.95,83104.01,83617.4,82846.31,1549.39261
1741723200000,83104.01,82799.68,83170.38,82586.84,845.3044
1741726800000,82799.68,83110.72,83265.38,82799.67,576.90124
1741730400000,83110.71,83133.48,83306.87,82981.3,560.5699
1741734000000,83133.48,82932.99,83185.0,82550.52,780.17427
1741737600000,82932.99,82765.52,83142.11,82604.95,658.58485
1741741200000,82765.52,83313.6,83783.26,82752.58,1260.16624
1741744800000,83313.6,82430.79,83330.04,82217.01,1790.05082
1741748400000,82430.8,82127.72,82620.01,82100.61,1003.13679
1741752000000,82127.73,81811.05,82180.0,81617.76,1145.12345
1741755600000,81811.05,81987.43,82048.93,81617.0,734.00302
1741759200000,81987.44,81425.98,81987.44,81296.0,774.02218
1741762800000,81425.97,82447.79,82541.47,81332.66,1412.35169
1741766400000,82447.78,82689.67,82841.82,82000.29,1582.29339
1741770000000,82689.66,82680.06,82933.32,82228.09,1177.88498
1741773600000,82680.06,82492.67,82771.05,82106.09,1102.97753
1741777200000,82492.67,83004.45,83076.79,82430.01,1011.46578
1741780800000,83004.45,84069.0,84539.85,82873.2,3646.97894
1741784400000,84069.01,82686.27,84217.12,82357.44,3372.60984
1741788000000,82686.26,81535.72,82920.35,81528.58,2050.67834
1741791600000,81535.72,81738.97,82013.4,80607.65,2743.33871
1741795200000,81738.97,81970.76,82287.52,81626.64,1321.98489
1741798800000,81970.77,81844.41,82884.51,81780.01,1198.71111
1741802400000,81844.41,82628.68,82803.76,81723.0,844.66253
1741806000000,82628.67,82915.93,83165.46,82487.85,850.153
1741809600000,82915.94,83124.95,83189.23,82709.36,576.74871
1741813200000,83124.95,83093.69,83321.51,82852.29,387.93382
1741816800000,83093.69,83651.15,83693.0,83087.4,607.96587
1741820400000,83651.15,83680.12,83887.26,83409.09,680.15952
1741824000000,83680.12,83444.88,84000.0,83438.67,1194.25124
1741827600000,83444.89,83919.68,84222.0,83312.92,950.45575
1741831200000,83919.69,83785.58,84336.33,83743.14,902.34187
1741834800000,83785.59,83577.14,84199.54,83542.53,720.43836
1741838400000,83577.14,83286.63,83709.03,83201.91,739.22902
1741842000000,83286.63,83157.16,83540.83,83077.0,747.63636
1741845600000,83157.16,83292.6,83329.42,82851.0,814.14759
1741849200000,83292.6,83151.99,83559.06,83127.98,783.38238
1741852800000,83152.0,82973.35,83262.58,82400.04,822.40169
1741856400000,82973.34,83426.87,83522.61,82969.79,964.97054
1741860000000,83426.87,83191.67,83488.43,83001.0,754.49967
1741863600000,83191.67,82975.86,83229.42,82708.29,657.69577
1741867200000,82975.86,82517.99,83900.0,82286.0,1673.24224
1741870800000,82518.0,81777.15,83111.64,81600.0,2056.53095
1741874400000,81777.15,82009.5,82524.46,81546.52,1725.43591
1741878000000,82009.51,81044.72,82193.66,80954.29,2175.89338
1741881600000,81044.72,80876.36,81264.73,80666.0,1686.93991
1741885200000,80876.36,80064.0,80893.02,79939.9,2988.91877
1741888800000,80063.99,80820.05,80957.84,79996.65,1638.17538
1741892400000,80820.05,80211.4,81031.81,80137.47,1081.83567
1741896000000,80210.4,80379.05,80735.83,80189.89,770.63142
1741899600000,80379.05,80819.99,80882.65,80280.66,713.67943
1741903200000,80819.99,81395.54,81400.0,80730.48,550.15428
1741906800000,81395.54,81115.78,81484.23,81046.57,433.38654
1741910400000,81115.78,81503.31,81694.41,80818.84,721.32303
1741914000000,81503.31,81603.08,81876.17,81206.04,506.51801
1741917600000,81603.07,82226.98,82270.51,81588.51,714.90216
1741921200000,82226.98,81888.77,82247.7,81708.96,803.86317
1741924800000,81888.77,81948.16,82040.0,81841.99,371.30991
1741928400000,81948.17,82141.96,82218.03,81820.22,622.41868
1741932000000,82141.96,82038.09,82191.22,81780.08,405.28499
1741935600000,82038.09,82170.85,82454.5,81895.95,622.58387
1741939200000,82170.84,82593.44,82647.21,82170.84,641.79384
1741942800000,82593.45,82776.5,82940.34,82569.31,710.88441
1741946400000,82776.51,83042.22,83300.01,82672.29,1268.05152
1741950000000,83042.21,83253.15,83348.46,82975.33,719.70825
1741953600000,83253.15,83420.87,83526.96,83052.41,921.32806
1741957200000,83420.87,83602.16,83888.0,83040.83,1846.65606
1741960800000,83602.15,83524.8,83602.15,82640.59,3070.46253
1741964400000,83524.8,84724.58,85309.71,83524.8,5578.42625
1741968000000,84724.58,84787.37,84950.0,83949.19,2261.19233
1741971600000,84787.37,84365.18,84838.0,84194.01,861.11789
1741975200000,84365.18,84570.54,84726.42,84203.66,803.03307
1741978800000,84570.54,84554.0,84929.45,84458.44,737.1922
1741982400000,84554.0,84127.2,84554.01,83717.69,1000.5735
1741986000000,84127.21,84205.79,84299.7,83953.57,383.76632
1741989600000,84205.79,84438.06,84512.05,84105.73,849.70705
1741993200000,84438.07,83983.2,84445.2,83950.06,436.43045
1741996800000,83983.19,84297.14,84351.88,83964.57,404.85017
1742000400000,84297.13,84353.85,84583.04,84107.27,433.0424
1742004000000,84353.85,84557.95,84632.08,84160.37,452.46432
1742007600000,84557.96,84491.99,84676.28,84418.38,510.72249
1742011200000,84492.0,84456.57,84559.0,84300.04,295.90084
1742014800000,84456.58,84266.26,84478.03,84266.25,264.13452
1742018400000,84266.26,84183.28,84308.16,84160.37,311.33661
1742022000000,84183.28,83827.31,84192.21,83791.09,916.14417
1742025600000,83827.32,83891.36,84032.9,83618.0,779.80417
1742029200000,83891.37,83966.95,83975.22,83710.32,949.50063
1742032800000,83966.95,83912.19,83994.11,83667.23,385.90322
1742036400000,83912.19,84103.74,84184.58,83842.95,436.48745
1742040000000,84103.74,84136.53,84272.19,84010.58,638.42673
1742043600000,84136.53,84460.0,84499.74,84132.08,810.2508
1742047200000,84459.99,84131.75,84459.99,84106.83,859.8038
1742050800000,84131.75,84346.02,84408.6,84131.75,487.41953
1742054400000,84346.03,84362.91,84498.72,84196.0,680.60018
1742058000000,84362.9,84422.25,84495.43,84277.66,392.01683
1742061600000,84422.25,84223.29,84476.46,84125.01,284.29156
1742065200000,84223.28,84299.98,84320.49,84076.92,324.78211
1742068800000,84299.99,84389.31,84450.0,84299.98,174.96258
1742072400000,84389.31,84388.73,84467.7,84237.58,199.25715
1742076000000,84388.73,84382.65,84450.1,84322.82,161.41378
1742079600000,84382.65,84338.44,84411.69,84268.4,171.21716
1742083200000,84338.44,84253.52,84391.06,84213.03,183.74346
1742086800000,84253.53,83869.31,84277.03,83840.0,457.47235
1742090400000,83869.32,83966.05,84130.39,83733.86,320.67384
1742094000000,83966.05,84332.34,84393.72,83906.26,252.10048
1742097600000,84332.35,84408.97,84418.0,84245.98,266.06424
1742101200000,84408.97,84395.31,84411.85,84305.95,207.70079
1742104800000,84395.31,84228.0,84400.0,84228.0,145.78217
1742108400000,84228.01,84273.96,84373.64,83972.57,345.16527
1742112000000,84273.95,84268.36,84335.43,84162.83,218.05774
1742115600000,84268.36,83897.02,84271.03,83800.0,456.91285
1742119200000,83897.02,83666.98,84066.92,83649.04,458.6363
1742122800000,83666.98,82410.02,83691.61,82381.46,1849.0388
1742126400000,82410.01,82755.89,82931.41,82400.0,1045.99634
1742130000000,82755.89,82596.1,83151.81,82498.38,1101.71905
1742133600000,82596.09,83373.16,83385.97,82575.36,862.87399
1742137200000,83373.15,83320.83,83508.95,82981.14,771.86427
1742140800000,83320.83,83634.53,85117.04,83293.42,3344.71639
1742144400000,83633.49,83913.22,84118.56,83483.45,905.46005
1742148000000,83913.22,83701.75,84094.52,83633.14,531.09149
1742151600000,83701.76,83098.47,83727.28,82562.36,1100.6719
1742155200000,83098.47,83216.98,83453.01,82910.77,547.08888
1742158800000,83216.99,82766.52,83224.31,82688.82,482.34007
1742162400000,82766.51,82093.71,82846.0,82090.7,911.28605
1742166000000,82093.72,82574.53,82632.0,81981.12,829.66854
1742169600000,82574.52,83054.91,83156.5,82523.0,514.41819
1742173200000,83054.9,83233.8,83400.0,82825.55,552.38898
1742176800000,83233.8,83212.51,83375.35,82981.68,364.65635
1742180400000,83212.51,83675.65,83725.39,83212.5,708.95371
1742184000000,83675.64,83615.53,83869.77,83522.0,468.72749
1742187600000,83615.53,83120.0,83615.53,83120.0,603.93675
1742191200000,83120.01,83220.91,83295.07,82682.62,642.44701
1742194800000,83220.91,83567.87,83636.36,83212.83,721.46174
1742198400000,83567.88,83547.17,83719.39,83221.18,511.92445
1742202000000,83547.16,83664.31,83783.02,83431.09,550.97551
1742205600000,83664.31,83344.34,83687.17,83260.04,424.06115
1742209200000,83344.34,83514.73,83699.0,83220.11,417.30684
1742212800000,83514.73,83052.0,84000.0,83002.01,1602.93914
1742216400000,83052.01,83023.38,83735.84,82808.52,1353.72595
1742220000000,83023.37,82913.03,83358.5,82456.0,1546.82937
1742223600000,82913.03,83531.06,83701.71,82706.58,969.57355
1742227200000,83531.07,83448.86,83878.9,83103.6,972.11069
1742230800000,83448.86,84197.46,84336.89,83358.49,1045.92714
1742234400000,84197.46,84496.58,84585.0,83983.74,1090.21429
1742238000000,84496.57,84482.55,84756.83,84311.07,725.81983
1742241600000,84482.55,83954.36,84506.8,83846.15,506.33404
1742245200000,83954.36,84077.8,84251.86,83883.87,377.45641
1742248800000,84077.8,84061.19,84249.99,84000.02,218.83761
1742252400000,84061.19,84010.03,84140.98,83746.12,323.71739
1742256000000,84010.02,83790.24,84021.74,83702.53,280.13543
1742259600000,83790.24,83161.97,83915.98,83015.39,903.36529
1742263200000,83161.98,83367.64,83532.61,83081.67,445.46915
1742266800000,83367.65,83147.6,83367.65,82960.0,598.19056
1742270400000,83147.6,82989.11,83205.77,82838.8,621.0049
1742274000000,82989.11,83010.87,83128.1,82895.57,743.9242
1742277600000,83010.86,82450.01,83019.4,82244.68,1234.9382
1742281200000,82450.02,83163.81,83280.0,82358.69,1191.95624
1742284800000,83163.81,83281.29,83452.3,83048.71,526.74962
1742288400000,83281.29,82840.51,83349.06,82780.0,458.74305
1742292000000,82840.5,82819.65,82942.1,82596.85,479.85282
1742295600000,82819.65,82581.1,82861.76,82500.0,394.26285
1742299200000,82581.09,82404.66,82821.6,82330.38,658.78879
1742302800000,82404.65,81366.64,82480.47,81134.66,2072.84164
1742306400000,81365.78,81854.71,81978.86,81150.28,1493.47462
1742310000000,81854.72,81610.21,82212.93,81537.02,1017.77265
1742313600000,81610.22,81851.51,82160.49,81547.22,678.82544
1742317200000,81851.52,81466.7,81975.8,81332.58,894.91848
1742320800000,81466.69,81889.38,81950.8,81245.65,568.60084
1742324400000,81889.38,82317.21,82476.26,81762.45,898.10914
1742328000000,82317.2,82050.0,82353.8,81870.23,438.19738
1742331600000,82050.0,82062.98,82208.9,81934.76,250.73575
1742335200000,82062.98,82395.74,82566.35,82000.0,392.05825
1742338800000,82395.74,82715.03,82810.95,82395.74,367.98354
1742342400000,82715.03,83118.0,83280.0,82603.2,948.61607
1742346000000,83118.0,82598.7,83166.3,82582.0,749.40105
1742349600000,82598.7,82868.91,82900.0,82547.16,424.72904
1742353200000,82868.91,83037.17,83083.0,82740.94,628.95132
1742356800000,83037.17,82952.87,83078.46,82792.91,399.46826
1742360400000,82952.88,83241.99,83320.0,82910.72,603.39392
1742364000000,83242.0,83200.0,83322.81,83117.81,354.68616
1742367600000,83200.0,83190.0,83364.16,83039.99,531.22582
1742371200000,83190.0,83413.01,83500.0,83178.74,651.99833
1742374800000,83413.01,83527.37,83596.47,83360.16,851.15994
1742378400000,83527.38,83467.41,83800.0,83448.62,859.93957
1742382000000,83467.41,83881.4,84119.09,83381.97,1193.46598
1742385600000,83881.4,83748.75,83927.56,83510.21,931.05539
1742389200000,83748.75,84092.16,84343.56,83623.43,1810.23924
1742392800000,84092.17,84318.59,84389.71,83873.05,1651.63215
1742396400000,84318.59,84733.05,84888.0,84111.84,1440.0209
1742400000000,84733.05,84574.01,84826.29,84428.72,1422.34293
1742403600000,84574.01,84230.97,84705.56,83753.39,1625.57252
1742407200000,84230.97,85612.25,85870.01,83578.32,4366.47391
1742410800000,85612.24,85433.38,85950.0,84926.73,2451.04868
1742414400000,85433.38,85353.99,85854.99,85200.1,1272.17922
1742418000000,85354.0,85635.99,85914.71,85331.89,480.21091
1742421600000,85636.0,86158.52,86500.0,85635.99,1291.15663
1742425200000,86158.52,86845.94,87000.0,86158.52,1212.0858
1742428800000,86845.93,86017.68,87453.67,85942.16,2268.33245
1742432400000,86017.68,85867.96,86369.57,85733.11,943.13783
1742436000000,85867.97,86065.51,86121.87,85619.56,664.59119
1742439600000,86065.51,85891.02,86128.0,85818.77,430.06208
1742443200000,85891.01,85684.78,85930.39,85430.38,557.66112
1742446800000,85684.78,85827.28,85838.85,85468.75,879.80074
1742450400000,85827.27,85759.28,86013.05,85632.08,537.82095
1742454000000,85759.29,85816.39,86000.0,85695.86,414.39218
1742457600000,85816.39,86241.05,86300.0,85705.18,580.18306
1742461200000,86241.06,85877.28,86268.64,85795.53,474.26737
1742464800000,85877.28,85173.78,85943.74,84755.14,1525.49548
1742468400000,85173.78,85502.17,85514.15,85168.36,469.16074
1742472000000,85502.16,85356.07,85564.0,85207.99,443.50635
1742475600000,85356.06,85513.81,85870.0,85080.57,1078.68485
1742479200000,85513.44,86171.86,86532.04,85471.1,1757.65291
1742482800000,86171.86,84691.76,86219.05,84565.16,2658.1053
1742486400000,84691.27,83802.01,84908.0,83655.23,2113.09312
1742490000000,83802.01,84093.43,84366.52,83741.62,1306.38278
1742493600000,84093.43,84060.53,84344.0,83945.65,640.18218
1742497200000,84060.53,84174.79,84419.99,83922.0,556.02857
1742500800000,84176.87,84530.1,84609.21,84141.3,484.79628
1742504400000,84530.09,84350.0,84601.89,84250.67,411.19854
1742508000000,84350.0,84141.31,84500.0,83980.58,494.26998
1742511600000,84141.3,84223.39,84360.0,83922.01,401.49858
1742515200000,84223.38,84507.07,84535.27,84180.09,382.39992
1742518800000,84507.08,84775.07,84789.62,84371.37,348.21253
1742522400000,84775.07,84685.4,84850.33,84520.67,336.72525
1742526000000,84685.39,84451.96,84731.21,84270.25,335.46598
1742529600000,84451.97,84662.74,84798.93,84451.96,337.33979
1742533200000,84662.75,84469.66,84672.88,84336.95,281.44277
1742536800000,84469.67,84200.0,84476.31,84017.53,776.05419
1742540400000,84200.0,83937.98,84269.71,83700.47,762.07705
1742544000000,83937.99,84022.32,84156.0,83732.09,431.88665
1742547600000,84022.31,84137.99,84337.66,83801.89,419.98348
1742551200000,84137.99,84164.17,84286.63,83892.82,320.85737
1742554800000,84164.18,84046.52,84173.92,83941.92,313.69765
1742558400000,84046.52,83467.98,84358.51,83377.95,925.01088
1742562000000,83467.98,83935.7,84101.28,83175.25,1163.35707
1742565600000,83935.71,84240.33,84290.27,83509.31,821.90289
1742569200000,84240.33,83565.48,84271.74,83559.82,563.57801
1742572800000,83565.47,84095.97,84140.78,83379.0,754.01133
1742576400000,84095.97,84024.11,84148.97,83711.2,435.76594
1742580000000,84024.12,84101.66,84435.87,83905.49,643.58473
1742583600000,84101.66,83956.36,84199.29,83800.0,396.26692
1742587200000,83956.35,84216.2,84231.73,83813.21,334.98292
1742590800000,84216.21,84394.0,84584.0,84173.92,415.26153
1742594400000,84394.01,84185.39,84414.86,84100.82,225.94187
1742598000000,84185.38,84088.79,84226.26,84050.16,231.16771
1742601600000,84088.79,84206.24,84255.45,84043.47,284.79547
1742605200000,84206.24,84075.48,84338.98,83989.58,280.44797
1742608800000,84075.48,84188.96,84254.74,84019.64,197.76333
1742612400000,84188.97,84256.74,84296.02,84135.89,243.93485
1742616000000,84256.73,84367.4,84392.16,84210.0,178.54541
1742619600000,84367.41,84323.3,84429.09,84258.62,183.25451
1742623200000,84323.3,84335.83,84400.0,84153.21,193.48849
1742626800000,84335.83,84274.72,84382.36,84220.9,199.70833
1742630400000,84274.71,84222.01,84286.58,84109.0,223.78121
1742634000000,84222.01,84360.01,84539.17,84222.01,322.33818
1742637600000,84360.01,84413.62,84440.0,84360.0,127.10886
1742641200000,84413.63,84239.25,84419.8,84204.68,198.34352
1742644800000,84239.24,84232.39,84296.39,84176.49,218.30063
1742648400000,84232.4,84168.31,84242.3,84040.99,255.7496
1742652000000,84168.31,84007.23,84203.69,84001.71,274.82755
1742655600000,84007.23,84109.09,84130.43,83975.42,268.67853
1742659200000,84109.08,84141.0,84160.0,84063.53,210.7468
1742662800000,84141.0,84238.83,84258.42,84130.57,187.6109
1742666400000,84238.83,84239.14,84320.0,84191.52,250.47953
1742670000000,84239.14,84171.59,84271.74,84162.04,169.93759
1742673600000,84171.59,83944.69,84204.19,83944.69,244.7941
1742677200000,83944.7,84010.87,84103.99,83841.41,216.42605
1742680800000,84010.87,83961.39,84069.75,83958.82,143.99744
1742684400000,83961.39,83840.59,83961.39,83625.1,345.16229
1742688000000,83840.59,84007.0,84048.54,83809.75,228.18973
1742691600000,84007.0,84067.56,84132.59,83978.74,162.78143
1742695200000,84067.57,84233.78,84277.07,83993.12,195.88491
1742698800000,84233.78,84224.39,84250.02,84131.81,148.34163
1742702400000,84224.39,84100.0,84229.37,84070.22,177.81647
1742706000000,84099.99,84230.1,84240.0,84099.99,102.65029
1742709600000,84230.11,84242.24,84288.62,84192.57,135.71372
1742713200000,84242.25,84279.82,84328.24,84216.98,120.90156
1742716800000,84279.82,84347.12,84354.2,84263.05,208.36154
1742720400000,84347.12,84325.66,84376.25,84320.0,170.00464
1742724000000,84325.67,84461.98,84500.0,84314.31,220.59011
1742727600000,84461.98,84679.99,85027.32,84461.97,1038.99732
1742731200000,84680.0,84725.24,84811.48,84573.4,314.80166
1742734800000,84725.24,85093.59,85108.47,84644.24,630.37542
1742738400000,85093.59,84899.76,85214.35,84850.43,579.89326
1742742000000,84899.77,85189.41,85254.17,84899.76,440.6707
1742745600000,85189.41,85250.0,85394.37,84942.77,588.31748
1742749200000,85250.01,85017.66,85413.05,84876.87,462.33011
1742752800000,85017.67,84972.78,85036.0,84800.0,336.96182
1742756400000,84972.79,85011.19,85080.0,84903.94,193.581
1742760000000,85011.2,85102.62,85272.65,85011.19,223.47842
1742763600000,85102.61,85179.99,85184.0,84923.91,220.04471
1742767200000,85179.99,85361.21,85679.18,85160.37,672.70218
1742770800000,85361.22,86082.5,86129.64,85361.22,888.58802
1742774400000,86082.5,86021.74,86641.13,85865.64,1253.7974
1742778000000,86021.74,85563.04,86038.78,85528.38,808.31786
1742781600000,85563.03,85883.16,85950.0,85519.09,491.12974
1742785200000,85883.16,86532.07,86577.15,85875.91,1018.39825
1742788800000,86532.07,86841.83,86932.47,86532.06,1254.55624
1742792400000,86841.83,86899.73,87027.32,86812.05,899.4714
1742796000000,86899.72,87113.37,87300.0,86899.72,1182.96937
1742799600000,87113.37,86874.52,87178.52,86753.1,840.27046
1742803200000,86874.52,87416.35,87519.38,86838.76,1152.73374
1742806800000,87416.34,87163.73,87513.52,87125.72,697.87829
1742810400000,87163.73,87801.27,87909.99,87129.63,1152.2906
1742814000000,87801.28,87689.52,87858.82,87515.25,731.38051
1742817600000,87689.52,87328.1,87711.7,87246.89,1023.53081
1742821200000,87328.09,87704.46,87710.33,87138.6,1429.38625
1742824800000,87704.47,87961.9,88765.43,87640.77,4043.87489
1742828400000,87961.9,88350.01,88372.0,87678.06,1848.70464
1742832000000,88350.01,88057.54,88499.98,87690.59,1818.05892
1742835600000,88057.53,88461.88,88486.55,87941.06,1471.3501
1742839200000,88461.88,88464.38,88536.0,88123.11,915.48486
1742842800000,88464.38,88222.0,88508.0,87967.82,1445.9412
1742846400000,88222.01,87832.0,88481.14,87807.62,1094.06938
1742850000000,87832.0,88100.01,88274.0,87797.21,1366.12115
1742853600000,88100.01,87457.65,88184.79,87302.88,1519.59209
1742857200000,87457.66,87498.16,87537.22,87050.6,656.31296
1742860800000,87498.16,87599.99,87679.25,87262.0,716.31289
1742864400000,87600.0,87088.31,87600.0,86813.16,821.47808
1742868000000,87088.31,86854.94,87088.31,86820.29,499.30174
1742871600000,86854.94,86520.88,86984.16,86330.66,930.82585
1742875200000,86520.89,86547.17,86666.66,86310.0,652.1185
1742878800000,86547.16,86656.07,86772.72,86400.0,763.58885
1742882400000,86656.06,86534.5,86879.77,86524.0,672.24724
1742886000000,86534.49,86436.82,86815.22,86332.87,837.8247
1742889600000,86436.82,86714.79,86764.46,86406.49,590.42873
1742893200000,86714.8,87221.66,87350.0,86642.0,856.95188
1742896800000,87221.65,87130.14,87285.99,86947.21,512.36018
1742900400000,87130.14,87370.43,87500.0,87051.56,720.34277
1742904000000,87370.44,87084.02,87443.4,86929.46,820.26612
1742907600000,87084.01,87594.4,87992.0,87043.47,1842.02583
1742911200000,87594.41,88022.4,88228.0,87333.34,1612.85101
1742914800000,88022.39,87774.37,88258.8,87713.62,1355.39717
1742918400000,87774.37,87792.4,87979.99,87633.01,925.68272
1742922000000,87792.41,87937.27,88321.27,87792.41,781.72672
1742925600000,87937.27,87822.0,88059.99,87588.59,677.98013
1742929200000,87822.0,88116.23,88250.0,87816.67,883.99101
1742932800000,88116.23,87849.98,88539.63,87807.32,1448.76327
1742936400000,87849.99,87746.0,88198.12,87702.92,1029.18285
1742940000000,87746.0,87464.73,87805.82,87161.32,1483.32257
1742943600000,87464.72,87392.87,87503.45,87132.65,1208.28167
1742947200000,87392.88,87652.0,87814.0,87199.99,743.29052
1742950800000,87652.0,87836.04,87892.14,87567.42,483.00014
1742954400000,87836.04,87324.6,87836.04,87300.0,567.91066
1742958000000,87324.61,87153.51,87405.37,87030.56,581.95224
1742961600000,87153.5,87326.78,87455.64,87052.0,593.36059
1742965200000,87326.79,87520.35,87630.0,87215.69,667.80685
1742968800000,87520.36,87909.07,87923.92,87442.83,540.14228
1742972400000,87909.07,88140.45,88275.0,87754.35,1053.47194
1742976000000,88140.45,87959.73,88200.0,87886.1,525.11331
1742979600000,87959.73,87939.99,88056.61,87837.49,393.0975
1742983200000,87940.0,88208.47,88259.81,87939.99,556.20541
1742986800000,88208.47,87954.96,88242.0,87923.91,940.31797
1742990400000,87954.97,87813.17,88000.0,87586.72,825.39906
1742994000000,87813.16,86841.31,87920.08,86719.0,1682.40584
1742997600000,86841.3,86773.14,87294.05,86434.36,1940.95752
1743001200000,86773.14,86752.52,87018.87,86546.23,1188.33868
1743004800000,86752.52,86513.99,87058.4,86391.3,751.20508
1743008400000,86513.99,86569.99,86829.88,86476.88,568.00228
1743012000000,86570.0,86198.53,86750.01,86181.39,562.82437
1743015600000,86198.52,86567.19,86800.77,85860.0,1124.92816
1743019200000,86567.18,87280.0,87404.34,86520.1,896.05809
1743022800000,87280.0,87109.65,87302.0,86728.91,541.36601
1743026400000,87109.64,86829.48,87147.92,86753.52,347.87603
1743030000000,86829.48,86909.17,86952.2,86562.0,333.75432
1743033600000,86909.17,87285.29,87308.0,86796.26,439.26833
1743037200000,87285.3,87378.87,87519.38,87178.79,484.20578
1743040800000,87378.88,87575.39,87756.39,87338.79,474.68254
1743044400000,87575.38,87670.18,87675.0,87434.78,493.00757
1743048000000,87670.17,87521.61,87691.34,87411.42,389.92917
1743051600000,87521.6,87314.72,87521.6,87262.55,498.02432
1743055200000,87314.71,87352.68,87547.6,87280.0,421.13139
1743058800000,87352.68,87399.99,87439.3,87249.68,466.03302
1743062400000,87399.99,87434.82,87597.6,87255.63,539.0982
1743066000000,87434.82,87415.56,87537.74,87385.85,453.07467
1743069600000,87415.57,87195.59,87597.6,87108.99,529.03139
